Date,solar.rad_1,wind_speed,gust_speed,temp_F,RH,solar.rad_2,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2018-06-13 22:00:00,0.6,0,2.26,56.165,62,0.6,0,-4.37,0.0063,NA,NA
2018-06-14 00:00:00,0.6,0,1.12,49.87,75.9,0.6,0,-4.12,0.0063,NA,NA
2018-06-14 02:00:00,0.6,0,2.26,45.941,83.6,0.6,0,-4.12,0.0063,NA,NA
2018-06-14 04:00:00,0.6,0,1.7,41.878,90.2,0.6,0,-4,0.0063,NA,NA
2018-06-14 06:00:00,4.4,0,0,39.313,93.4,0.6,0,-3.75,0.0063,NA,NA
2018-06-14 08:00:00,55.6,0,0,51.544,85.5,24.4,0,-3.88,0.0063,NA,NA
2018-06-14 10:00:00,846.9,0,5.08,73.947,37.8,143.1,0,-5.24,0.0063,NA,NA
2018-06-14 12:00:00,1153.1,0.56,6.76,82.13,26.9,166.9,0,-5.12,0.0063,NA,NA
2018-06-14 14:00:00,1143.1,1.12,11.27,80.404,29.5,168.1,0,-3.75,0.0063,NA,NA
2018-06-14 16:00:00,221.9,1.12,10.13,78.339,29.7,41.9,0,-3.63,0.0063,NA,NA
